data,model,emsize,nhid,nlayers,lr,clip,epochs,dropout,seed,cuda,log_interval,save,summary,condition,run,ignore_speaker,full_context,epoch,train_loss,val_loss,val_acc,val_prec,val_recall,val_f,epoch_time
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,2,0.5596692821875626,11503.146484375,0.7146646603001032,0.7019467010680707,0.9603414117579716,0.8110609474750026,910.9808230400085
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,4,0.533562195445263,10643.3896484375,0.7253306578152061,0.7063387229696005,0.9729320086591992,0.8184738048355338,907.8575737476349
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,4,0.5250594659385768,11179.0634765625,0.7339399817434962,0.7094712456967761,0.9850582740128017,0.8248549377499858,903.0008299350739
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,4,0.5187729095372082,10804.1474609375,0.7252261661167567,0.7055052002360717,0.9769360167645553,0.8193254339715228,891.0517539978027
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,5,0.5319084165841299,11075.5595703125,0.7198537928491557,0.701148196169115,0.9823646919283351,0.8182690332762219,901.3334493637085
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,3,0.5316827114141077,11513.064453125,0.685554769499365,0.6959237116204868,0.8902351798627243,0.7811774392991275,909.8988749980927
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,5,0.5378277727488193,12989.705078125,0.7307262637916186,0.7076886029791186,0.9837004686155121,0.8231738304044816,907.4135432243347
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,5,0.5202210439239247,10846.7646484375,0.7269914278886708,0.7077207131426215,0.9712933277165542,0.8188191281717632,902.0117819309235
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,5,0.5162945095860529,10913.8974609375,0.7208552735250359,0.7061082115601062,0.9592517443492118,0.813440399158026,893.3011877536774
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,6,0.5222668132676053,11086.904296875,0.714310507511635,0.6983722328843449,0.978943192489718,0.8151916245014047,902.2747373580933
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,4,0.5291060214639565,10557.8173828125,0.7313830380254882,0.707445221562014,0.9871015510551687,0.8241971089554456,911.0047948360443
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,6,0.535745305433738,11118.5517578125,0.7267075477984157,0.7050354829733759,0.9843250089223957,0.8215938059372949,904.919291973114
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,6,0.5207454233520216,10607.3349609375,0.7226815978415893,0.7050610981925312,0.9708013368370029,0.8168621032012237,900.1441471576691
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,6,0.5174892248549048,11130.5029296875,0.7278154121388003,0.7079767379272417,0.9726926354034371,0.8194874851013111,893.4336547851562
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,7,0.5192239453345229,10825.2744140625,0.7222543583197032,0.7009840117266327,0.9914007350434766,0.8212743181546888,902.0129084587097
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,5,0.528263008650868,10450.96875,0.7311183986673653,0.7145239482257286,0.9513103627339695,0.8160884091493189,913.3754324913025
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,7,0.530563733801912,10750.0712890625,0.7216643655077194,0.8095530640454616,0.6477434095543256,0.7196650392279316,905.2856810092926
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,7,0.5272096822494777,10793.9541015625,0.7180237460788612,0.7125868287995968,0.9179139303516235,0.8023220756802772,899.2858316898346
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,7,0.522770403815619,10352.958984375,0.735479797979798,0.7138099698199605,0.9686516772748471,0.8219304442577289,891.1134808063507
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,8,0.5198574009992696,11820.0390625,0.6682095120183105,0.685985614661004,0.8824660901403762,0.771919264596162,902.9261105060577
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,6,0.5240735016607709,11353.185546875,0.7545784432867911,0.7273945146048774,0.9667792060154907,0.8301744770686441,913.5199439525604
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,8,0.534865417360292,11635.201171875,0.73576268263237,0.7970156347469627,0.708465356991973,0.7501362943772162,905.6142365932465
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,8,0.5328753672186818,11510.908203125,0.6679122819991908,0.7018203303748775,0.7943850761984718,0.7452393824713162,898.288777589798
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,8,0.5227517709099083,10527.7626953125,0.731195675284241,0.7168241907665259,0.9408736196815779,0.8137079831932772,891.2239518165588
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,9,0.5204538741986346,11530.0419921875,0.6499361947150549,0.6825089024433241,0.8297279564255499,0.7489524058950977,901.1337366104126
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,7,0.5185018424954633,10792.5205078125,0.7621535185926509,0.741598616056394,0.9334683555310792,0.8265446723461183,911.4656314849854
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,9,0.5328205937179548,10938.6396484375,0.7400640244814572,0.7242659647320664,0.9358469174720367,0.8165734725514678,907.7762246131897
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,9,0.5233888297518565,10632.697265625,0.7311835705278328,0.7187278129848274,0.932223044574126,0.8116711978107966,901.4733312129974
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,9,0.5243863264785749,10354.16015625,0.7470869479915722,0.7260273251236845,0.9499011319870748,0.8230114776826154,889.9636514186859
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,10,0.5230439503515959,10904.328125,0.7166612430191592,0.7018995505896503,0.9674036487414152,0.8135372729920949,899.2201006412506
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,8,0.5158945840357918,10624.2177734375,0.7664156967106028,0.7423813574027348,0.9428494011813797,0.8306919568255101,909.1754086017609
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,10,0.5277567835979182,10758.076171875,0.7427521643903765,0.7211543602970945,0.957662851442966,0.8227491786277635,906.5504026412964
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,10,0.5197408253851848,10196.994140625,0.7439261892537689,0.7299597492282012,0.9241487763936743,0.815655561429692,902.9157800674438
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,10,0.5309183224937731,10711.26171875,0.6941649337480881,0.7089589148071556,0.8544959527013366,0.7749536439125327,891.1279969215393
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,11,0.5238985955626186,12297.92578125,0.6342818475706744,0.6747711786909223,0.812408317950896,0.7372206509300272,901.6067597866058
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,9,0.5086395652611042,10900.1826171875,0.7499951244141171,0.7321498871632224,0.9336739203450654,0.820722158426088,907.0483620166779
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,11,0.5304585184691296,11956.4375,0.7401736248516027,0.8022843797142271,0.7093122180767629,0.7529391290441688,907.8728542327881
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,11,0.5323865806526361,11788.44921875,0.6990960332358189,0.8362842519512569,0.5489444298003882,0.6628127007273926,902.1567511558533
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,11,0.5240574089432176,10546.3212890625,0.7441006126246681,0.719336803261039,0.9699998665029103,0.8260716950296657,891.204118013382
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,12,0.5247452927911648,13312.8955078125,0.6323736099353152,0.6732132412520055,0.8145829951628089,0.7371816718178934,900.6903297901154
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,10,0.5130905460363466,10798.7265625,0.7634257649608254,0.7398717382311807,0.9434929110462801,0.8293672323512713,907.079362154007
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,12,0.5325547581991505,10938.7275390625,0.7483672533874871,0.8022766617986983,0.7304772807326524,0.7646953082868956,906.3519213199615
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,12,0.5333787279925283,12187.1044921875,0.7575418994413408,0.7438188009344616,0.912221457058999,0.8194576998972828,905.2994437217712
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,12,0.5209811363427894,10452.9970703125,0.7119011484693759,0.71071556659538,0.9064830596056559,0.7967501466782221,892.433516740799
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,13,0.5303585375920989,15394.580078125,0.6076022592214732,0.6663567173957016,0.7438053291187442,0.7029542153940227,899.1015584468842
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,11,0.5119561179738485,10265.4208984375,0.7757241960149825,0.7490704968880905,0.9454379347794183,0.8358762344843023,907.2644033432007
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,13,0.5341308356756055,10661.9248046875,0.7553608549166896,0.7293644986769677,0.9609267839312305,0.8292841467487237,907.7063271999359
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,13,0.5428478710233505,13103.0771484375,0.7694182425418603,0.7545333090804173,0.9096037081005058,0.8248434939420327,907.484808921814
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,13,0.5320174418674505,10599.001953125,0.7258927717119742,0.7178037754635019,0.9195006634278132,0.8062288626012716,893.4284272193909
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,14,0.534576301658244,11111.203125,0.6796808477738719,0.6929561197973226,0.8851131048933246,0.7773354085513888,899.6709444522858
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,12,0.5199064676832579,10452.564453125,0.7544944044498263,0.7421397033035878,0.9093757346027268,0.8172903775275928,906.5032110214233
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,14,0.538002372391357,10491.2177734375,0.7260422562956793,0.8043809915388112,0.6685747175020572,0.730217196459047,905.6599724292755
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,14,0.5417349040599874,10926.1689453125,0.756576732234627,0.7423902919497338,0.9145130900799847,0.8195114420065269,907.2811758518219
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,14,0.5321862900245716,10344.3740234375,0.7581626316388866,0.73212534379464,0.9580323981237685,0.8299814643888158,893.0056228637695
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,15,0.5404129555439635,12343.2490234375,0.6732038518166419,0.6857507120704598,0.9036384514951786,0.7797595777951525,899.0232033729553
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,13,0.5225331172316989,10842.16015625,0.7651766052640777,0.7401144488128384,0.9476363818764197,0.8311172072254668,904.9020328521729
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,15,0.529021233439076,10888.7998046875,0.6827860357110058,0.7097331131773407,0.8112450663796197,0.7571015735138014,905.8042964935303
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,15,0.5317420362379467,11113.265625,0.7701254388786299,0.7533267123944595,0.9155026488846109,0.826534595657,907.4648425579071
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,15,0.5352723754984929,9635.1552734375,0.7366759068943379,0.8067074540619334,0.6916829429999821,0.7447802482713379,895.8806312084198
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,16,0.5367369181693316,14262.041015625,0.6278354873529158,0.6710319144934468,0.8091088159446396,0.7336300212969082,899.156720161438
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,14,0.5195902528410044,10800.5341796875,0.7790946069835958,0.7517854206310053,0.9455306953072485,0.8376002381832637,905.0764694213867
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,16,0.5307000973592819,10912.60546875,0.7539520658254957,0.7336033998558541,0.939721191497791,0.82396764448635,905.5795497894287
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,16,0.5408023255629356,10923.3818359375,0.7685457367374802,0.7479841643674509,0.9290451809006669,0.8287405169818213,908.0712492465973
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,16,0.5271514396484872,10059.515625,0.7489445086246337,0.7206985909409923,0.9788034621011902,0.8301517196543025,897.7899656295776
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,17,0.5368238357794688,12472.9951171875,0.6518312279513214,0.6823461741256172,0.8386936285259788,0.7524844355691297,895.980034828186
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,15,0.5179315686212039,10044.2470703125,0.7749606337150604,0.7442416098401423,0.9603699666511974,0.8386042895400249,905.0468215942383
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,17,0.5392483644998677,10574.021484375,0.7004186375525185,0.8030230194902002,0.6036879640261112,0.6892323119428008,905.8202593326569
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,17,0.5404509584612672,10960.837890625,0.704322863467206,0.8192023691488807,0.5869950315262048,0.6839263396078452,908.7985563278198
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,17,0.5219073899702651,10508.7978515625,0.7480152299865974,0.7206330514132547,0.9762406175637205,0.8291851868650217,896.3892824649811
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,18,0.5372565034405242,13238.10546875,0.6467914003390591,0.6797358021543757,0.8341780114267835,0.7490791809283261,894.5701611042023
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,16,0.5216987031112443,10502.7138671875,0.7748319147935145,0.7532157578951513,0.9289425616238285,0.8319005024386001,904.995347738266
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,18,0.527604223301395,10434.4140625,0.7492391742749239,0.7955593975647415,0.7467640384106362,0.7703898347952791,906.0099613666534
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,18,0.5336619964132594,12654.9248046875,0.6344373041806489,0.7085555858238793,0.6385060361177212,0.6717094616969034,907.768232345581
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,18,0.5231301429984891,10202.8076171875,0.7210475732820759,0.8177877812736944,0.6319526463423636,0.7129595652818875,899.1954412460327
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,19,0.5350177195727562,15085.673828125,0.6377589719028718,0.675563131555641,0.8226231350677109,0.7418755245554186,896.6181845664978
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,17,0.5328368761952454,10531.7470703125,0.7464049193429337,0.8357853045775989,0.6657845608139643,0.7411615866410002,904.6158680915833
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,19,0.5276426125555608,10667.4482421875,0.7095593173124276,0.7945664062931578,0.6437830095783725,0.7112713318596982,904.9964396953583
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,19,0.5290517592734366,13547.2177734375,0.6558637074810222,0.7196834408747073,0.6759564376332644,0.6971349305916791,907.2267398834229
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,19,0.5309566330821507,10620.89453125,0.7363000058287513,0.7852395109459961,0.7353355010853059,0.7594686019232941,899.7732064723969
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,20,0.5364615835450796,15669.3427734375,0.6034638002446643,0.661572939802624,0.7591576264562047,0.7070139189455797,894.3200392723083
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,18,0.5312187356685081,10448.8271484375,0.763683948877886,0.7473772846898616,0.9173801100264879,0.8236984654174241,906.4508836269379
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,20,0.5322686869993056,11338.5234375,0.7031621862915444,0.8097526616301394,0.5993319584965375,0.6888310917039829,903.0573310852051
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,20,0.5328091610251943,11783.716796875,0.6887287175756683,0.7321751189352645,0.7431595492614111,0.7376264424578881,909.6969149112701
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,20,0.531111089085461,11051.6875,0.726241802923056,0.7988109057823236,0.6798319589509895,0.7345346139513637,899.7687289714813
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,0,True,5,results/partial_context/0-0.pt,results/partial_context/summary.txt,0,0,False,False,21,0.5345637162862797,13797.1337890625,0.6619475583043423,0.6814234139315938,0.886570711739073,0.7705769188728329,893.5960412025452
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,4,True,5,results/partial_context/0-4.pt,results/partial_context/summary.txt,0,4,False,False,19,0.5272824514874608,11659.17578125,0.7664759133855075,0.8378555404542403,0.7108568200131519,0.7691490561074297,904.0672361850739
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,1,True,5,results/partial_context/0-1.pt,results/partial_context/summary.txt,0,1,False,False,21,0.535687283852821,11318.4462890625,0.7259709773317639,0.7345357604032158,0.851944210107737,0.7888955421114576,903.9296255111694
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,2,True,5,results/partial_context/0-2.pt,results/partial_context/summary.txt,0,2,False,False,21,0.5403632830625348,18401.74609375,0.5880681622266511,0.6774459045639719,0.5746675871645156,0.6218385249931944,909.3121066093445
./data/seame,LSTM,200,64,2,0.1,0.5,40,0.2,3,True,5,results/partial_context/0-3.pt,results/partial_context/summary.txt,0,3,False,False,21,0.5397729583261057,11426.3466796875,0.7564839362650875,0.7935626344252573,0.7699921418419007,0.7815997262668332,903.228266954422
