data,model,emsize,nhid,nlayers,lr,clip,epochs,dropout,seed,cuda,log_interval,save,summary,condition,run,ignore_speaker,full_context,epoch,train_loss,val_loss,val_acc,val_prec,val_recall,val_f,epoch_time
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,2,True,5,results/rnns/0-2.pt,results/rnns/summary.txt,0,2,False,True,36,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.68966293334961
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,2,True,5,results/rnns/0-2.pt,results/rnns/summary.txt,0,2,False,True,37,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.706658840179443
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,2,True,5,results/rnns/0-2.pt,results/rnns/summary.txt,0,2,False,True,38,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.689730644226074
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,2,True,5,results/rnns/0-2.pt,results/rnns/summary.txt,0,2,False,True,39,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.653751611709595
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,2,True,5,results/rnns/0-2.pt,results/rnns/summary.txt,0,2,False,True,40,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.655938863754272
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,1,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.654449462890625
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,2,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.607084035873413
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,3,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.627893447875977
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,4,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.65120792388916
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,5,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.687196254730225
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,6,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.67229175567627
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,7,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.657065391540527
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,8,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.673359632492065
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,9,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.670969247817993
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,10,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.65125036239624
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,11,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.642319440841675
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,12,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.649959564208984
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,13,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.674357175827026
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,14,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.651743412017822
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,15,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.634357213974
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,16,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.653798818588257
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,17,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.722049951553345
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,18,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.729477882385254
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,19,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.765677452087402
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,20,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.746243476867676
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,21,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.712570667266846
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,22,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.76124858856201
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,23,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.77835512161255
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,24,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.77071261405945
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,25,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.7484073638916
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,26,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.75929880142212
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,27,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.71368169784546
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,28,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.75695300102234
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,29,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.75491213798523
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,30,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.748094081878662
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,31,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.71863865852356
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,32,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.75941801071167
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,33,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.754445791244507
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,34,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.73394513130188
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,35,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.759156227111816
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,36,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.74582076072693
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,37,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.74743890762329
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,38,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.756272315979004
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,39,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.76471185684204
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,3,True,5,results/rnns/0-3.pt,results/rnns/summary.txt,0,3,False,True,40,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.751474380493164
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,1,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.700724363327026
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,2,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.632023334503174
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,3,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.654083013534546
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,4,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.63362216949463
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,5,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.652291536331177
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,6,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.622679948806763
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,7,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.667086362838745
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,8,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.618497371673584
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,9,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.605284929275513
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,10,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.667268991470337
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,11,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.643473386764526
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,12,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.606058835983276
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,13,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.613904237747192
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,14,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.64780354499817
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,15,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.63003897666931
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,16,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.640915155410767
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,17,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.653952836990356
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,18,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.646190881729126
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,19,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.62434673309326
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,20,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.649165868759155
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,21,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.63063359260559
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,22,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.627241134643555
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,23,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.65668559074402
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,24,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.622896671295166
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,25,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.625216484069824
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,26,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.606144428253174
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,27,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.648978233337402
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,28,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.657694101333618
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,29,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.650614976882935
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,30,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.586734294891357
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,31,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.61435031890869
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,32,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.61722230911255
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,33,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.645533561706543
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,34,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.608710527420044
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,35,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.630386352539062
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,36,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.607396364212036
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,37,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.656475067138672
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,38,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.620340824127197
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,39,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.628929615020752
data/seame,RNN_RELU,500,64,2,0.1,5,40,0.2,4,True,5,results/rnns/0-4.pt,results/rnns/summary.txt,0,4,False,True,40,nan,nan,0.6713240651471551,0.6713240651471551,1.0,0.8033439823509597,30.64305281639099
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,1,0.6626929159347827,6.806484222412109,0.8771821084757997,0.9087410636533818,0.8553940696892501,0.8812609669638386,30.609607458114624
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,2,0.5629088993255909,6.019359588623047,0.8827005128420699,0.916577970526405,0.8569554325547315,0.8857645081147192,30.69748020172119
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,3,0.45739031869631547,6.640842914581299,0.8637418641936742,0.888163594538882,0.8547339872444212,0.8711281929817278,30.62666130065918
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,4,0.38060686221489537,4.901437282562256,0.9101868627010771,0.9118621732136974,0.9206942433373773,0.9162569250391891,30.61178755760193
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,5,0.44132602787934816,5.268022537231445,0.9099719839594435,0.9146724561257346,0.9164960249063312,0.9155833325157228,30.637115001678467
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,6,0.37348967981644166,5.012259483337402,0.9174112507410236,0.9478005865102639,0.8911582688262086,0.9186070992462839,30.61205005645752
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,7,0.44453194508185756,4.823232173919678,0.9136093276086186,0.9207761796568542,0.9160941202075512,0.9184291828041239,30.70323610305786
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,8,0.3297858060552524,5.005829811096191,0.9171912960117664,0.9215382942548733,0.9225459781205005,0.9220418608676302,30.63162875175476
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,9,0.331129735096907,4.787309169769287,0.9168119690280729,0.93499383938737,0.9049543112470816,0.9197288582847294,30.608506679534912
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,10,0.4570595045120288,4.5688581466674805,0.91846908482768,0.945945509542827,0.8954324289899376,0.9199961263541402,30.64854383468628
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,11,0.3167299840312738,5.147684574127197,0.9088542475338737,0.9000222523040406,0.9342823318799989,0.9168323471214104,30.734302759170532
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,12,0.3017930432389944,4.667546272277832,0.9181850312288994,0.9279534975329653,0.9164430567885964,0.9221623601976368,30.73186755180359
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,13,0.3074973151087761,4.818359375,0.9132508597906118,0.9170476844583988,0.9202032086087988,0.9186227366879536,30.723000526428223
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,14,0.4010684784406271,7.873572826385498,0.9122852430842803,0.9461217617571652,0.8826394271959528,0.9132787538355596,30.75784134864807
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,15,0.3870345019759276,5.0887274742126465,0.914687883461778,0.9218033660044501,0.9170104139327824,0.9194006434444135,30.746361017227173
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,16,0.33565862553241926,4.8882832527160645,0.9115978556881228,0.9071664170758061,0.9300460108540917,0.9184637492712909,30.741553783416748
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,17,0.477420701048313,5.155918121337891,0.9134405779114357,0.9358033517673529,0.8970591199532362,0.9160217355507986,30.709481716156006
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,18,0.4144096573193868,5.072941303253174,0.9157239789230988,0.9244238522173416,0.9158089258037595,0.9200962239102441,30.733712911605835
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,19,0.3890984639143332,5.255979537963867,0.906116119127395,0.9023050246899619,0.9252630866905676,0.9136398551519807,30.704743146896362
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,20,0.4190169958732067,6.771636962890625,0.9177174851989971,0.9256407557233158,0.9183899813991425,0.9220011134495216,30.713574171066284
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,21,0.32350638260444003,5.792531967163086,0.9141978340639799,0.9212163405355678,0.9167487319064703,0.9189771064315301,30.775398015975952
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,22,0.46070658205411374,8.117876052856445,0.9111832576056121,0.9116333418637104,0.9230882058151986,0.9173250153047839,30.80477786064148
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,23,0.45010956548727477,5.629732131958008,0.8991178166344374,0.8811002350629759,0.9417279136043197,0.9104058291493718,30.780194997787476
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,24,0.3747713088225096,4.567408084869385,0.9198674898998211,0.9381249608584014,0.907455272404184,0.92253528355145,30.80986762046814
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,25,0.5406872836443094,5.465602397918701,0.9115221492278263,0.9318487123681388,0.8978933479161754,0.9145559674893133,30.66959285736084
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,26,0.3532344794426209,5.19376277923584,0.9165700493275433,0.9262666774154541,0.9152270668007527,0.9207137813080649,30.706130266189575
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,27,0.3262614770195423,6.88649320602417,0.8749609830522864,0.8534795368575298,0.9347380189244868,0.8922625425471946,30.701932430267334
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,28,0.4615836731898479,4.98478889465332,0.9139062233141085,0.9216643155160983,0.915566955686393,0.9186055177142177,30.70476269721985
data/seame,RNN_TANH,500,64,2,0.1,5,40,0.2,0,True,5,results/rnns/1-0.pt,results/rnns/summary.txt,1,0,False,True,29,0.38291298903715915,5.343783378601074,0.9070403066193333,0.9153492055635302,0.9094789853148022,0.9124046535952871,30.681255102157593
